dataset,target,split,features,head,n_request,mean,std,count,n_train,sem
TAP,PPC,random,cheap,gbm,all,0.4160439720679019,0.09042954371208846,20,180.0,0.020220660691451845
TAP,PPC,random,cheap,linear,100,0.3332241940975146,0.11517651992755812,20,100.0,0.025754252796987908
TAP,PPC,random,cheap,linear,150,0.3463148504813697,0.1035112459971152,20,150.0,0.023145818248525258
TAP,PPC,random,cheap,linear,25,0.12581157736291954,0.19538066682102379,20,25.0,0.04368844525010469
TAP,PPC,random,cheap,linear,50,0.2666616324874739,0.1197088887864548,20,50.0,0.026767721283747523
TAP,PPC,random,cheap,linear,all,0.3692849014148861,0.09943714109606987,20,180.0,0.022234820697905017
TAP,PPC,random,cheap,mlp,100,0.18653935062027047,0.10678424085644511,20,100.0,0.023877682148072163
TAP,PPC,random,cheap,mlp,150,0.21043070135165035,0.13583956138324702,20,150.0,0.030374649328669567
TAP,PPC,random,cheap,mlp,25,0.014671174736647063,0.13762735670222612,20,25.0,0.030774412514978887
TAP,PPC,random,cheap,mlp,50,0.11453205544625207,0.1054426938979487,20,50.0,0.023577703128651557
TAP,PPC,random,cheap,mlp,all,0.21193881710529322,0.13897056579794578,20,180.0,0.031074763199581405
TAP,PPC,random,esm2,gbm,100,0.24772252123169225,0.12722158757569882,20,100.0,0.02844761180247052
TAP,PPC,random,esm2,gbm,150,0.27143319158336754,0.11924793565169965,20,150.0,0.02666464902937211
TAP,PPC,random,esm2,gbm,25,0.15385411985194744,0.13536727808464574,20,25.0,0.03026904357263854
TAP,PPC,random,esm2,gbm,50,0.19780100417385288,0.12485685152211091,20,50.0,0.027918840746003808
TAP,PPC,random,esm2,gbm,all,0.26111887422127567,0.11784254590033175,20,180.0,0.026350394327478092
TAP,PPC,random,esm2,linear,100,0.23873832453179555,0.10693073024723378,20,100.0,0.023910438171650762
TAP,PPC,random,esm2,linear,150,0.2804536445420169,0.10051745520323223,20,150.0,0.02247638627597172
TAP,PPC,random,esm2,linear,25,0.09380750892392296,0.16985834047405496,20,25.0,0.03798147958452907
TAP,PPC,random,esm2,linear,50,0.16804526265680264,0.1168103779600597,20,50.0,0.02611959455961367
TAP,PPC,random,esm2,linear,all,0.2987389727682253,0.10271912624261843,20,180.0,0.022968694886787735
TAP,PPC,random,esm2,mlp,100,0.07802477850661525,0.12252718836345647,20,100.0,0.027397912227260984
TAP,PPC,random,esm2,mlp,150,0.11048896226545617,0.11771981472311546,20,150.0,0.026322950801956676
TAP,PPC,random,esm2,mlp,25,-0.02256463705013128,0.16367687000213343,20,25.0,0.03659926076691665
TAP,PPC,random,esm2,mlp,50,0.022767364864068093,0.12438011062745681,20,50.0,0.027812238241193745
TAP,PPC,random,esm2,mlp,all,0.1098962783989583,0.11180818719964362,20,180.0,0.025001070701942497
TAP,PPC,random,esm2+cheap,gbm,100,0.29826890922230836,0.14399747883325237,20,100.0,0.03219881512597394
TAP,PPC,random,esm2+cheap,gbm,150,0.34709070428273314,0.1015473095153608,20,150.0,0.022706668700855796
TAP,PPC,random,esm2+cheap,gbm,25,0.16794150673271063,0.1458434642745388,20,25.0,0.032611590019193074
TAP,PPC,random,esm2+cheap,gbm,50,0.2005184751081491,0.12796327434823315,20,50.0,0.028613458006610443
TAP,PPC,random,esm2+cheap,gbm,all,0.34726491595732834,0.14276867199846902,20,180.0,0.031924045564594744
TAP,PPC,random,esm2+cheap,linear,100,0.26149120523331043,0.11166217094251184,20,100.0,0.024968420474265823
TAP,PPC,random,esm2+cheap,linear,150,0.30626706381184876,0.09834514345715564,20,150.0,0.021990642602716867
TAP,PPC,random,esm2+cheap,linear,25,0.09965340510224169,0.1697008625052726,20,25.0,0.03794626644021348
TAP,PPC,random,esm2+cheap,linear,50,0.18537870357414724,0.11828931331121151,20,50.0,0.026450294557563966
TAP,PPC,random,esm2+cheap,linear,all,0.3284464426470723,0.09986218978194898,20,180.0,0.02232986447344228
TAP,PPC,random,esm2+cheap,mlp,100,0.078385426555361,0.12109529675712995,20,100.0,0.02707773153044524
TAP,PPC,random,esm2+cheap,mlp,150,0.08465505287757981,0.12200137004871589,20,150.0,0.027280335677703556
TAP,PPC,random,esm2+cheap,mlp,25,0.033188457890574355,0.13853183121660523,20,25.0,0.030976659164785668
TAP,PPC,random,esm2+cheap,mlp,50,0.09058648770099102,0.16288064701142216,20,50.0,0.03642121989366879
TAP,PPC,random,esm2+cheap,mlp,all,0.11656772316075645,0.1451674902739347,20,180.0,0.03246043763755575
TAP,PPC,random,random,gbm,100,-0.011442585248993786,0.07487080432460518,20,100.0,0.01674162079999024
TAP,PPC,random,random,gbm,150,-0.00340665954427448,0.10959391100969329,20,150.0,0.02450594349377368
TAP,PPC,random,random,gbm,25,-0.020486003260790094,0.11439070927506267,20,25.0,0.025578540193345583
TAP,PPC,random,random,gbm,50,-0.02484348747558237,0.1079849484878069,20,50.0,0.024146168536554935
TAP,PPC,random,random,gbm,all,-0.014144558243129157,0.13732898273967586,20,180.0,0.03070769406868105
TAP,PPC,random,random,linear,100,-0.010841695024081829,0.11880677692704057,20,100.0,0.02656600293965163
TAP,PPC,random,random,linear,150,-0.012978395158535003,0.11294455011839284,20,150.0,0.025255169175285832
TAP,PPC,random,random,linear,25,-0.0028593902975613287,0.10536933697162572,20,25.0,0.023561300021263692
TAP,PPC,random,random,linear,50,0.015529821175289366,0.08981528874277078,20,50.0,0.020083309104760708
TAP,PPC,random,random,linear,all,-0.012875611170224167,0.1047064004981403,20,180.0,0.023413062919315955
TAP,PPC,random,random,mlp,100,-0.020452329387501626,0.1168119426100593,20,100.0,0.02611994442598968
TAP,PPC,random,random,mlp,150,-0.04734571637787667,0.11038745438320255,20,150.0,0.0246833851863998
TAP,PPC,random,random,mlp,25,0.00826829991976789,0.11934908794251674,20,25.0,0.026687267369206794
TAP,PPC,random,random,mlp,50,-0.016780946464991776,0.13413448758813495,20,50.0,0.029993383237417157
TAP,PPC,random,random,mlp,all,-0.03902256222323351,0.11829857092965061,20,180.0,0.026452364623977924
TAP,PSH,cluster,aac,gbm,100,0.3896780680424893,0.10037949549997938,20,100.0,0.022445537548508813
TAP,PSH,cluster,aac,gbm,150,0.4331799704665448,0.1019483362036769,20,150.0,0.022796340994442436
TAP,PSH,cluster,aac,gbm,25,0.24053815361559439,0.1523684608250559,20,25.0,0.034070623603183865
TAP,PSH,cluster,aac,gbm,50,0.29626235211653124,0.141643599739865,20,50.0,0.031672471759610965
TAP,PSH,cluster,aac,gbm,all,0.4479386980156496,0.09910851345746177,20,180.1,0.02216133732398372
TAP,PSH,cluster,aac,linear,100,0.47271796853200093,0.09301614298946213,20,100.0,0.020799041872927783
TAP,PSH,cluster,aac,linear,150,0.520442749271436,0.06880215432289882,20,150.0,0.015384629406443277
TAP,PSH,cluster,aac,linear,25,0.2618927241454745,0.18236327030720745,20,25.0,0.04077766690060848
TAP,PSH,cluster,aac,linear,50,0.39152438369731046,0.1471916361666307,20,50.0,0.03291305041880028
TAP,PSH,cluster,aac,linear,all,0.5313130123696946,0.06580226541284132,20,180.1,0.014713833853659644
TAP,PSH,cluster,aac,mlp,100,0.1882194587646981,0.12354136666632153,20,100.0,0.02762468938991215
TAP,PSH,cluster,aac,mlp,150,0.2126265788050797,0.11080956162151649,20,150.0,0.02477777123426627
TAP,PSH,cluster,aac,mlp,25,0.06496974048455778,0.11732961255579974,20,25.0,0.026235698944848104
TAP,PSH,cluster,aac,mlp,50,0.1370399958434811,0.12375804136987203,20,50.0,0.027673139326526507
TAP,PSH,cluster,aac,mlp,all,0.21668517891827235,0.11911506968718674,20,180.1,0.026634939296517415
TAP,PSH,cluster,biophys,gbm,100,0.2636597698435161,0.11043193447408546,20,100.0,0.024693331237085756
TAP,PSH,cluster,biophys,gbm,150,0.3329249142954063,0.09344758375544517,20,150.0,0.020895514961028046
TAP,PSH,cluster,biophys,gbm,25,0.16057894921625082,0.2087924880106058,20,25.0,0.04668741963830243
TAP,PSH,cluster,biophys,gbm,50,0.19300916422849912,0.14303516875109046,20,50.0,0.031983636050059196
TAP,PSH,cluster,biophys,gbm,all,0.3309315521619257,0.11933385007817297,20,180.1,0.026683860079156334
TAP,PSH,cluster,biophys,linear,100,0.4287443848040041,0.08523666272957521,20,100.0,0.019059497203855292
TAP,PSH,cluster,biophys,linear,150,0.48680207178140594,0.06195393006907658,20,150.0,0.013853319910772348
TAP,PSH,cluster,biophys,linear,25,0.20985384698207715,0.15628033289390206,20,25.0,0.034945344789706144
TAP,PSH,cluster,biophys,linear,50,0.3008687921049703,0.13001052058195808,20,50.0,0.029071236181139378
TAP,PSH,cluster,biophys,linear,all,0.4918832455103222,0.07261820027152932,20,180.1,0.016237923221083323
TAP,PSH,cluster,biophys,mlp,100,0.2262869049657092,0.11330253294826922,20,100.0,0.025335216569523963
TAP,PSH,cluster,biophys,mlp,150,0.23570178440693312,0.10012512370813387,20,150.0,0.02238865828669631
TAP,PSH,cluster,biophys,mlp,25,0.1631440134178443,0.1363132167740603,20,25.0,0.03048056189384634
TAP,PSH,cluster,biophys,mlp,50,0.18084126130338463,0.116152170458169,20,50.0,0.025972414887860878
TAP,PSH,cluster,biophys,mlp,all,0.24093340693238835,0.10842663482527155,20,180.1,0.02424493260408532
TAP,PSH,cluster,cheap,gbm,100,0.3986854506341574,0.11477395265135797,20,100.0,0.025664236017477863
TAP,PSH,cluster,cheap,gbm,150,0.42969605084247525,0.10185501996168035,20,150.0,0.022775474848391528
TAP,PSH,cluster,cheap,gbm,25,0.25123310609498184,0.17373702598533694,20,25.0,0.038848780031186074
TAP,PSH,cluster,cheap,gbm,50,0.31779520501707337,0.163452614320249,20,50.0,0.03654911567201323
TAP,PSH,cluster,cheap,gbm,all,0.4616009638095345,0.10232769765915585,20,180.1,0.022881168794691858
TAP,PSH,cluster,cheap,linear,100,0.47191165773007554,0.10714678575982488,20,100.0,0.023958749652957488
TAP,PSH,cluster,cheap,linear,150,0.5320883169335785,0.06851312371656235,20,150.0,0.015320000198108643
TAP,PSH,cluster,cheap,linear,25,0.2717758609582207,0.12319650857045733,20,25.0,0.0275475767754178
TAP,PSH,cluster,cheap,linear,50,0.380503386871967,0.14410806741022825,20,50.0,0.032223543483539244
TAP,PSH,cluster,cheap,linear,all,0.540874563863792,0.07478578006406926,20,180.1,0.016722608797360743
TAP,PSH,cluster,cheap,mlp,100,0.1788758035105424,0.10998694528527689,20,100.0,0.024593828629542912
TAP,PSH,cluster,cheap,mlp,150,0.20457860726082103,0.13282661555395617,20,150.0,0.029700934159987685
TAP,PSH,cluster,cheap,mlp,25,0.11257974842753198,0.10520447102322004,20,25.0,0.023524434874482688
TAP,PSH,cluster,cheap,mlp,50,0.1477323391221562,0.12080824052357537,20,50.0,0.027013543805285933
TAP,PSH,cluster,cheap,mlp,all,0.20504041750909519,0.13588867938560248,20,180.1,0.03038563244788815
TAP,PSH,cluster,esm2,gbm,100,0.3321963996207719,0.13084816191587692,20,100.0,0.02925853847747999
TAP,PSH,cluster,esm2,gbm,150,0.3825165651218209,0.12683545870320395,20,150.0,0.028361270761773135
TAP,PSH,cluster,esm2,gbm,25,0.16135705137710296,0.09134286444795292,20,25.0,0.02042488541651715
TAP,PSH,cluster,esm2,gbm,50,0.2553700440130045,0.15242010730393,20,50.0,0.034082172106939965
TAP,PSH,cluster,esm2,gbm,all,0.3862940702161298,0.10157067453948562,20,180.1,0.022711893279079697
TAP,PSH,cluster,esm2,linear,100,0.46876415644560243,0.10586853559308379,20,100.0,0.023672924226449135
TAP,PSH,cluster,esm2,linear,150,0.514308803158,0.098904286884076,20,150.0,0.02211567087389348
TAP,PSH,cluster,esm2,linear,25,0.24758025582954768,0.09554706786793644,20,25.0,0.021364973880349178
TAP,PSH,cluster,esm2,linear,50,0.3579162003602642,0.141786048949788,20,50.0,0.031704324371283864
TAP,PSH,cluster,esm2,linear,all,0.5250134636448823,0.0869157036799582,20,180.1,0.019434942174061515
TAP,PSH,cluster,esm2,mlp,100,0.10303579196065933,0.12159649770730638,20,100.0,0.027189803469943437
TAP,PSH,cluster,esm2,mlp,150,0.16192000360962666,0.11035806364046276,20,150.0,0.024676813216532263
TAP,PSH,cluster,esm2,mlp,25,-0.026027423883240634,0.12404260443423293,20,25.0,0.027736769562106165
TAP,PSH,cluster,esm2,mlp,50,0.005904134063936829,0.15949508513150545,20,50.0,0.035664185243116216
TAP,PSH,cluster,esm2,mlp,all,0.20250544945567167,0.10859773590938733,20,180.1,0.024283191969596
TAP,PSH,cluster,esm2+cheap,gbm,100,0.33791217677803076,0.12610588185277197,20,100.0,0.028198132418535523
TAP,PSH,cluster,esm2+cheap,gbm,150,0.3992423452978319,0.11707709729948652,20,150.0,0.02617923481700089
TAP,PSH,cluster,esm2+cheap,gbm,25,0.17081856372123605,0.09492916902721679,20,25.0,0.021226807499242432
TAP,PSH,cluster,esm2+cheap,gbm,50,0.2742704482626981,0.1497051339958618,20,50.0,0.033475085619546166
TAP,PSH,cluster,esm2+cheap,gbm,all,0.39529206004298395,0.127936171074439,20,180.1,0.02860739753034879
TAP,PSH,cluster,esm2+cheap,linear,100,0.4699740798544642,0.09676613067330984,20,100.0,0.02163756461051483
TAP,PSH,cluster,esm2+cheap,linear,150,0.5196794748239105,0.09419976556285409,20,150.0,0.021063707926308548
TAP,PSH,cluster,esm2+cheap,linear,25,0.25943279175451883,0.10086835665628105,20,25.0,0.02255485022621378
TAP,PSH,cluster,esm2+cheap,linear,50,0.3656871497762937,0.14179789567161166,20,50.0,0.03170697337881469
TAP,PSH,cluster,esm2+cheap,linear,all,0.5341141489645854,0.0833055070669799,20,180.1,0.018627677670185618
TAP,PSH,cluster,esm2+cheap,mlp,100,0.11019402648628215,0.11432279969036512,20,100.0,0.02556335514857483
TAP,PSH,cluster,esm2+cheap,mlp,150,0.17484686405894903,0.11109008453735889,20,150.0,0.024840498065173272
TAP,PSH,cluster,esm2+cheap,mlp,25,-0.022860158990566017,0.14513497380177656,20,25.0,0.032453166733342344
TAP,PSH,cluster,esm2+cheap,mlp,50,0.008771576937739374,0.16493747971205336,20,50.0,0.03688114166736437
TAP,PSH,cluster,esm2+cheap,mlp,all,0.21543360136501355,0.10377383866177815,20,180.1,0.023204535753383174
TAP,PSH,cluster,random,gbm,100,-0.0020270830266634564,0.12152369430832187,20,100.0,0.0271735241350312
TAP,PSH,cluster,random,gbm,150,0.009888876589144042,0.10158760617541468,20,150.0,0.022715679307970464
TAP,PSH,cluster,random,gbm,25,0.030892922965008906,0.12239797883971569,20,25.0,0.02736902009941851
TAP,PSH,cluster,random,gbm,50,-0.006446940180565098,0.13983554927743053,20,50.0,0.031268179385535624
TAP,PSH,cluster,random,gbm,all,-0.0012260148276621405,0.09656960915736351,20,180.1,0.0215936210636451
TAP,PSH,cluster,random,linear,100,-0.07712507113384928,0.1174325682364093,20,100.0,0.026258720534899378
TAP,PSH,cluster,random,linear,150,-0.08815706078011759,0.10679128457260453,20,150.0,0.02387925717088683
TAP,PSH,cluster,random,linear,25,-0.006828038489482801,0.13230391711649578,20,25.0,0.02958405523619825
TAP,PSH,cluster,random,linear,50,-0.04795412391181743,0.11860286248359696,20,50.0,0.02652040628393823
TAP,PSH,cluster,random,linear,all,-0.0892899233160445,0.10113093174930032,20,180.1,0.022613563801932725
TAP,PSH,cluster,random,mlp,100,-0.0946257106876502,0.12115135868625679,20,100.0,0.02709026735889298
TAP,PSH,cluster,random,mlp,150,-0.11821124001314683,0.11307058393824049,20,150.0,0.02528335119415016
TAP,PSH,cluster,random,mlp,25,-0.006667001736401862,0.10707244146282273,20,25.0,0.023942125762773863
TAP,PSH,cluster,random,mlp,50,-0.05012353235259335,0.12921248543561037,20,50.0,0.02889279009757263
TAP,PSH,cluster,random,mlp,all,-0.11471220172592386,0.10174649789867558,20,180.1,0.022751208577397812
TAP,PSH,random,aac,gbm,100,0.3490428344791115,0.10291733313103685,20,100.0,0.023013015294398965
TAP,PSH,random,aac,gbm,150,0.4127498677948175,0.09114992081053182,20,150.0,0.020381741907607186
TAP,PSH,random,aac,gbm,25,0.1736938127974616,0.12452496039075278,20,25.0,0.027844627632919196
TAP,PSH,random,aac,gbm,50,0.30471708090957156,0.12642673764991913,20,50.0,0.028269877955875117
TAP,PSH,random,aac,gbm,all,0.4290957165520887,0.08034165226238345,20,180.0,0.017964939588333916
TAP,PSH,random,aac,linear,100,0.46663405605499725,0.10827450168481423,20,100.0,0.02421091459971601
TAP,PSH,random,aac,linear,150,0.49222369116869374,0.09906976824652845,20,150.0,0.022152673631438774
TAP,PSH,random,aac,linear,25,0.26671073506081433,0.14565074094204067,20,25.0,0.03256849577196147
TAP,PSH,random,aac,linear,50,0.3988736118455843,0.11677453426554923,20,50.0,0.026111579665864654
TAP,PSH,random,aac,linear,all,0.5178609201480697,0.09219097888967084,20,180.0,0.02061452957095521
TAP,PSH,random,aac,mlp,100,0.17390534108937064,0.11831103187229962,20,100.0,0.026455150975460615
TAP,PSH,random,aac,mlp,150,0.20622421998942353,0.08918633185891615,20,150.0,0.019942670070039168
TAP,PSH,random,aac,mlp,25,0.11887361184558431,0.121949682220473,20,25.0,0.02726877792794751
TAP,PSH,random,aac,mlp,50,0.16244843997884711,0.13291200835604247,20,50.0,0.029720028571013104
TAP,PSH,random,aac,mlp,all,0.21704389212057107,0.09879480915591678,20,180.0,0.022091190909674853
TAP,PSH,random,biophys,gbm,100,0.25060285563194074,0.10838234977143903,20,100.0,0.024235030165009646
TAP,PSH,random,biophys,gbm,150,0.31923320994182963,0.11246428057907709,20,150.0,0.02514777764154258
TAP,PSH,random,biophys,gbm,25,0.09972236911686935,0.1498759331236566,20,25.0,0.033513277465570854
TAP,PSH,random,biophys,gbm,50,0.1782945531464833,0.12308240195126674,20,50.0,0.027522061759698516
TAP,PSH,random,biophys,gbm,all,0.32333950290851393,0.09368646327247027,20,180.0,0.020948930044878092
TAP,PSH,random,biophys,linear,100,0.44242728714965623,0.09713854014451948,20,100.0,0.021720837899823778
TAP,PSH,random,biophys,linear,150,0.47673717609730293,0.10245042349532185,20,150.0,0.022908611125918125
TAP,PSH,random,biophys,linear,25,0.19169487043892114,0.1433432149454526,20,25.0,0.03205251727313958
TAP,PSH,random,biophys,linear,50,0.3004098360655737,0.14946064797797373,20,50.0,0.033420416883991576
TAP,PSH,random,biophys,linear,all,0.4920227392913802,0.09450148513840204,20,180.0,0.021131174474415305
TAP,PSH,random,biophys,mlp,100,0.21783976731887883,0.14679492985449824,20,100.0,0.03282434419069714
TAP,PSH,random,biophys,mlp,150,0.21602326811210992,0.13307105246343695,20,150.0,0.029755591914568585
TAP,PSH,random,biophys,mlp,25,0.08003172924378632,0.13610457275331775,20,25.0,0.030433907672498418
TAP,PSH,random,biophys,mlp,50,0.13254627181385506,0.13470354366423953,20,50.0,0.03012062804433507
TAP,PSH,random,biophys,mlp,all,0.21920676890534102,0.1263244814504246,20,180.0,0.028247012774556064
TAP,PSH,random,cheap,gbm,100,0.37167636171337903,0.09094261758013661,20,100.0,0.020335387496095286
TAP,PSH,random,cheap,gbm,150,0.4149312533051295,0.0623638301253461,20,150.0,0.01394497634975231
TAP,PSH,random,cheap,gbm,25,0.20152829190904278,0.13693681831735702,20,25.0,0.030620003438014864
TAP,PSH,random,cheap,gbm,50,0.305171866737176,0.1300987328157988,20,50.0,0.029090961036270877
TAP,PSH,random,cheap,gbm,all,0.42324960338445256,0.10777251518991995,20,180.0,0.024098667007078967
TAP,PSH,random,cheap,linear,100,0.46108672659968264,0.11042123044379408,20,100.0,0.02469093774314928
TAP,PSH,random,cheap,linear,150,0.49253833950290843,0.0931305308570991,20,150.0,0.020824619777711533
TAP,PSH,random,cheap,linear,25,0.2895214172395557,0.15094128102617696,20,25.0,0.03375149649854309
TAP,PSH,random,cheap,linear,50,0.38352459016393436,0.1298842464161132,20,50.0,0.029043000419276255
TAP,PSH,random,cheap,linear,all,0.5139952406134319,0.08841244570583534,20,180.0,0.019769623865525717
TAP,PSH,random,cheap,mlp,100,0.17517979904812261,0.11871587835221828,20,100.0,0.02654567740041558
TAP,PSH,random,cheap,mlp,150,0.1969063987308302,0.10821725581948868,20,150.0,0.02419811403508614
TAP,PSH,random,cheap,mlp,25,0.0975938656795346,0.10497271380241223,20,25.0,0.023472612384482415
TAP,PSH,random,cheap,mlp,50,0.1494685351665785,0.14570193463333,20,50.0,0.03257994302933568
TAP,PSH,random,cheap,mlp,all,0.20148598625066097,0.12227016732423764,20,180.0,0.02734044057572689
TAP,PSH,random,esm2,gbm,100,0.3480698043363299,0.09541336625404231,20,100.0,0.021335077290612306
TAP,PSH,random,esm2,gbm,150,0.3468535166578529,0.10755865113786299,20,150.0,0.024050845551244673
TAP,PSH,random,esm2,gbm,25,0.166620835536753,0.14647045776709736,20,25.0,0.03275179002627417
TAP,PSH,random,esm2,gbm,50,0.26094658910629287,0.16682563015930496,20,50.0,0.037303344942544496
TAP,PSH,random,esm2,gbm,all,0.3618931782125859,0.08940448053988162,20,180.0,0.01999144959802324
TAP,PSH,random,esm2,linear,100,0.4565705975674246,0.1072483599077779,20,100.0,0.023981462322915443
TAP,PSH,random,esm2,linear,150,0.49088048651507127,0.09942828607017334,20,150.0,0.0222328406539203
TAP,PSH,random,esm2,linear,25,0.23281861448968794,0.16142593331989902,20,25.0,0.036095936023464247
TAP,PSH,random,esm2,linear,50,0.3444843997884716,0.12201795576617844,20,50.0,0.02728404435687374
TAP,PSH,random,esm2,linear,all,0.5217080909571654,0.11737747298951962,20,180.0,0.02624640086317113
TAP,PSH,random,esm2,mlp,100,0.12770227392913797,0.15321531843523487,20,100.0,0.03425998672154618
TAP,PSH,random,esm2,mlp,150,0.19094923320994178,0.12685007592673375,20,150.0,0.028364539272318627
TAP,PSH,random,esm2,mlp,25,0.030621364357482816,0.1506538755843275,20,25.0,0.03368723068803521
TAP,PSH,random,esm2,mlp,50,0.07707033315705973,0.17248735600488022,20,50.0,0.03856934532861187
TAP,PSH,random,esm2,mlp,all,0.22645690111052347,0.13080045845971508,20,180.0,0.029247871660406034
TAP,PSH,random,esm2+cheap,gbm,100,0.3532337387625594,0.0864187812031083,20,100.0,0.01932382693028312
TAP,PSH,random,esm2+cheap,gbm,150,0.3731411951348492,0.11095614692167333,20,150.0,0.024810548703831557
TAP,PSH,random,esm2+cheap,gbm,25,0.1592728714965626,0.13416246726336933,20,25.0,0.0299996396829984
TAP,PSH,random,esm2+cheap,gbm,50,0.2740745637228979,0.16177454929671967,20,50.0,0.03617388892568559
TAP,PSH,random,esm2+cheap,gbm,all,0.38885245901639337,0.09291667747987686,20,180.0,0.02077680070884285
TAP,PSH,random,esm2+cheap,linear,100,0.4628609201480697,0.10575991822661576,20,100.0,0.023648636644953185
TAP,PSH,random,esm2+cheap,linear,150,0.4937123215230036,0.09831367748695892,20,150.0,0.021983606597883083
TAP,PSH,random,esm2+cheap,linear,25,0.23924643046007402,0.1627216596803665,20,25.0,0.03638566924568862
TAP,PSH,random,esm2+cheap,linear,50,0.3515864621893177,0.120743422400761,20,50.0,0.026999050032407244
TAP,PSH,random,esm2+cheap,linear,all,0.5275171866737175,0.11266700167288453,20,180.0,0.025193107456165233
TAP,PSH,random,esm2+cheap,mlp,100,0.1449682707562136,0.1519076340981773,20,100.0,0.03396757961446894
TAP,PSH,random,esm2+cheap,mlp,150,0.21059756742464297,0.14048688236660606,20,150.0,0.03141382189187476
TAP,PSH,random,esm2+cheap,mlp,25,0.034217345319936546,0.1644440739423789,20,25.0,0.0367708127832161
TAP,PSH,random,esm2+cheap,mlp,50,0.08940772078265466,0.17748244339569516,20,50.0,0.0396862808245533
TAP,PSH,random,esm2+cheap,mlp,all,0.2498519301956636,0.11807088992015538,20,180.0,0.026401453602536214
TAP,PSH,random,random,gbm,100,0.018170280274986773,0.10762093213895897,20,100.0,0.02406477200646041
TAP,PSH,random,random,gbm,150,0.011382866208355354,0.1322226233311904,20,150.0,0.02956587739318914
TAP,PSH,random,random,gbm,25,-0.016570597567424624,0.13389893151470694,20,25.0,0.02994071129814736
TAP,PSH,random,random,gbm,50,0.0017556848228450616,0.12981590110219404,20,50.0,0.029027717942489574
TAP,PSH,random,random,gbm,all,0.00524854574299312,0.10997097368414221,20,180.0,0.024590257270958246
TAP,PSH,random,random,linear,100,-0.037197250132205165,0.11549093307196703,20,100.0,0.02582455771337969
TAP,PSH,random,random,linear,150,-0.03347699629825488,0.09896445110076667,20,150.0,0.022129124001726813
TAP,PSH,random,random,linear,25,-0.03404547858276043,0.10727694914532691,20,25.0,0.023987855070773893
TAP,PSH,random,random,linear,50,-0.03921734531993652,0.10148736649718622,20,50.0,0.02269326503451431
TAP,PSH,random,random,linear,all,-0.03570333157059754,0.0948928781418119,20,180.0,0.021218692610569533
TAP,PSH,random,random,mlp,100,-0.09468799576943412,0.09578428372256503,20,100.0,0.021418016957978202
TAP,PSH,random,random,mlp,150,-0.08822580645161285,0.11413909304948447,20,150.0,0.0255222770948821
TAP,PSH,random,random,mlp,25,-0.10321523003701742,0.13860042283635712,20,25.0,0.030991996717230873
TAP,PSH,random,random,mlp,50,-0.08529349550502377,0.11397793161260576,20,50.0,0.02548624030206087
TAP,PSH,random,random,mlp,all,-0.08161554732945528,0.10404884518503099,20,180.0,0.023266029081408096
TAP,SFvCSP,cluster,aac,gbm,100,0.3555823220268758,0.11315766238701218,20,100.0,0.025302822527233034
TAP,SFvCSP,cluster,aac,gbm,150,0.4388615453115231,0.13318229516028213,20,150.0,0.02978046653778321
TAP,SFvCSP,cluster,aac,gbm,25,0.18574469639397034,0.15487712671191778,20,25.0,0.03463157834876966
TAP,SFvCSP,cluster,aac,gbm,50,0.25490878072282463,0.12430811477283,20,50.0,0.02779613947868937
TAP,SFvCSP,cluster,aac,gbm,all,0.4616741970807775,0.115984579586213,20,180.1,0.02593494042965067
TAP,SFvCSP,cluster,aac,linear,100,0.5813246224442767,0.10064685450967772,20,100.0,0.022505320840517064
TAP,SFvCSP,cluster,aac,linear,150,0.6430806895129263,0.07667986892734936,20,150.0,0.017146139942732706
TAP,SFvCSP,cluster,aac,linear,25,0.25826904957861696,0.1609544672454264,20,25.0,0.03599051300430367
TAP,SFvCSP,cluster,aac,linear,50,0.3967231901775653,0.11724595657756516,20,50.0,0.026216992899442428
TAP,SFvCSP,cluster,aac,linear,all,0.6650306957661197,0.08539974510976991,20,180.1,0.019095963532660076
TAP,SFvCSP,cluster,aac,mlp,100,0.5243107984597656,0.11704864895240408,20,100.0,0.026172873573208504
TAP,SFvCSP,cluster,aac,mlp,150,0.5773611091942181,0.07585332783459972,20,150.0,0.01696131973577419
TAP,SFvCSP,cluster,aac,mlp,25,0.27147362227915783,0.135432624743807,20,25.0,0.030283655529837247
TAP,SFvCSP,cluster,aac,mlp,50,0.38612623083098035,0.0956952117713041,20,50.0,0.021398099864187402
TAP,SFvCSP,cluster,aac,mlp,all,0.6126574501203749,0.08007065434730797,20,180.1,0.017904342612346965
TAP,SFvCSP,cluster,biophys,gbm,100,0.7635679111160315,0.07038980440755034,20,100.0,0.015739638757819686
TAP,SFvCSP,cluster,biophys,gbm,150,0.7831890806128271,0.05378042277422274,20,150.0,0.012025668118183987
TAP,SFvCSP,cluster,biophys,gbm,25,0.6393060048018979,0.11577581256356277,20,25.0,0.025888258704240052
TAP,SFvCSP,cluster,biophys,gbm,50,0.7100873440651424,0.07648830416918857,20,50.0,0.017103304760598622
TAP,SFvCSP,cluster,biophys,gbm,all,0.7927015970392638,0.051660376967262084,20,180.1,0.011551611464206244
TAP,SFvCSP,cluster,biophys,linear,100,0.8100590148791964,0.05642396272690259,20,100.0,0.012616781621726858
TAP,SFvCSP,cluster,biophys,linear,150,0.821419009855255,0.04781078658522977,20,150.0,0.01069081688623088
